instance_name	x1	x2	x3	x4	x5	x6	x7
instance_87	0.549997351091101	1	0.215849476577042	0.969924129415534	1	0	0
instance_88	-0.402731975447623	0	0.155053234874317	-1.33545314019712	1	0	0
instance_89	-0.191593770478477	0	0.953826636303852	-0.800879475406146	1	0	0
instance_90	-1.19452787960251	1	-0.165852702479289	-2.04679634418407	1	0	0
instance_91	-0.0531588187433239	3	0.25500374557096	0.110056218193675	1	0	0
instance_92	0.255196000995833	1	-0.897472359354659	0.7161003737353	1	0	0
instance_93	1.70596400724007	1	1.58397010470279	0.254120602375613	1	0	0
instance_94	1.00151325236345	2	1.39275862816597	1.22876218801499	1	0	0
instance_95	-0.49558344300146	2	-1.81225823172892	0.583404005956116	1	0	0
instance_96	0.355550296999749	0	-0.216319678589458	-0.587124773728964	1	0	0
instance_97	-1.13460804353385	1	0.549856056710878	1.4466653579162	1	0	0
instance_98	0.878203626952291	3	0.482736237517578	0.443394035428034	1	0	0
instance_99	0.972916753376122	1	0.760848728950074	0.577946885715448	1	0	0
instance_100	2.12111710537568	2	-0.445658016934015	-0.921834963877281	1	0	0
instance_101	0.414523534374985	0	-1.20533341962352	-0.249326705165156	1	0	0
instance_102	-0.47471847352936	2	0.301466739764715	-1.22189864637567	1	0	0
instance_103	0.0659934937044614	1	-1.53914522359563	-0.0725396460455105	1	0	0
instance_104	-0.502477782393866	2	0.635370723493615	1.36490124503674	1	0	0
instance_105	-0.825998587129336	3	0.702951774755151	-0.457531019844233	1	0	0
instance_106	0.166989279752984	1	-1.90588286461734	0.0652002193600942	1	0	0
instance_107	-0.896264626244759	3	0.938921449556239	0.783980335923698	1	0	0
instance_108	0.168185387655757	2	-0.224492105495794	-1.5877080731648	1	0	0
instance_109	0.354968261014854	0	-0.673816775387947	-1.36936431323817	1	0	0
instance_110	-0.0521051168711336	1	0.445787444805667	-0.927519802622359	1	0	0
instance_111	-0.195934618716253	3	1.28061710689861	0.300841559830217	1	0	0
instance_112	-0.64906975160576	1	1.56513013425123	0.0804689461039362	1	0	0
instance_113	-1.10976723139873	3	-1.2005460361895	1.24674683051722	1	0	0
instance_114	0.849274202655058	2	-0.437694966373986	-1.23444910020502	1	0	0
instance_115	0.022362526076024	1	0.146381481824469	-0.439069294322646	1	0	0
instance_116	0.831140617306835	0	0.0660190755538856	-2.1015939530556	1	0	0
instance_117	-1.24428785134423	3	-0.445036015296508	1.61875617137326	1	0	0
instance_118	0.169026413766175	3	-2.3421123864415	1.08432849074413	1	0	0
instance_119	0.673166306947679	2	-0.278382367507851	-0.64080090691301	1	0	0
instance_120	-0.0262763764485261	3	-1.18180363234485	-0.252819826257065	1	0	0
instance_121	-0.191392168556024	2	0.033125272564001	-0.134829273222472	1	0	0
instance_122	-0.781906646699876	3	-0.837717011840538	1.79535599171383	1	0	0
instance_123	2.05816198776349	3	-0.117611080246289	0.0383967173690209	1	0	0
instance_124	0.750501453155831	0	-0.741522571129195	0.412998288890057	1	0	0
instance_125	1.82420830237829	0	-0.408346969183165	0.699572122966991	1	0	0
instance_126	0.080059641091988	3	-0.377770760958718	0.68979094457615	1	0	0
instance_127	-0.631409298966366	3	1.32836671199718	-1.67105946529188	1	0	0
instance_128	-1.51328812003373	0	0.716436306841976	0.740048307522627	1	0	0
instance_129	-0.636099831085051	1	-0.232289188250961	-0.924124899113763	1	0	0
instance_130	0.226301532497161	2	-1.22622690024267	-0.0316885733109696	1	0	0
instance_131	1.01369034746575	0	1.04753809093163	-1.92779298152023	1	0	0
instance_132	0.252750135066342	1	-1.43640718682383	0.214303029678329	1	0	0
instance_133	-1.17194831284112	3	-1.18246892838659	-1.00503886550696	1	0	0
instance_134	0.668714328525034	3	-0.776204835813156	-2.17895349228979	1	0	0
instance_135	-1.65010093484436	3	-0.972313509475749	-1.67254913055491	1	0	0
instance_136	-0.365852248191901	1	-0.903657561191073	-1.42072213555102	1	0	0
instance_137	-0.31611832883308	2	1.28720394604443	0.550531638778356	1	0	0
instance_138	-1.94824604732137	3	-0.106187600987314	0.31043317691679	1	0	0
instance_139	0.920057522390905	3	-0.715870953657067	0.68507391296196	1	0	0
instance_140	-0.622871594878875	0	0.671722196477663	-0.531910490816832	1	0	0
instance_141	-0.334036649997458	2	0.19763362591688	0.181785459863277	1	0	0
instance_142	1.39514789252962	1	-1.22009672533363	0.411596177796364	1	0	0
instance_143	0.63667441103895	3	-0.560965120450964	-0.0850590489583202	1	0	0
instance_144	-0.108431696990383	1	0.533732634411715	-1.10670620353609	1	0	0
instance_145	0.513762778404674	1	1.95031546468388	1.12913359573999	1	0	0
instance_146	0.399271807273958	2	1.58194322960051	1.66801562437414	1	0	0
instance_147	1.6628564474304	1	0.837787522236108	2.01910292593947	1	0	0
instance_148	0.275893403585483	2	-0.0130696626844759	0.892548035572446	1	0	0
instance_149	0.506272623207687	0	-1.72579596201099	-0.18720468320782	1	0	0
instance_150	0.347551975023811	1	-0.730853573681976	-0.127697415610696	1	0	0
instance_151	-0.377237647496313	0	-0.215413865346964	-0.305330139658066	1	0	0
instance_152	0.0976194631092374	3	0.490206668553714	-0.262866837856314	1	0	0
instance_153	1.63874464512173	1	0.0593934237561532	-0.0514686444263324	1	0	0
instance_154	-0.875592474189569	3	0.0583120529245741	-1.97266335973404	1	0	0
instance_155	0.121759998641046	0	1.83836310657496	0.0112282503851485	1	0	0
instance_156	1.36213066084498	3	0.387650899413508	0.235344857293826	1	0	0
instance_157	-0.23462108692271	3	-0.280550724654658	-0.950369853521111	1	0	0
instance_158	-1.05338280794309	0	-0.428517737963575	-1.75714797519533	1	0	0
instance_159	-0.869783605635912	2	0.0953249355319381	-0.359960650915173	1	0	0
instance_160	-0.390127029647055	3	-0.813331408941419	-3.12158955842453	1	0	0
instance_161	-0.847350073129572	0	1.36819007742547	1.67254711224307	1	0	0
instance_162	-0.260639392099399	1	-0.287536030090232	0.690549816448973	1	0	0
instance_163	-0.414419706341893	2	-0.528552423477519	-0.976670320071121	1	0	0
instance_164	-0.183050797719434	3	-0.873012923256978	0.0151341756048936	1	0	0
instance_165	0.407056097880578	1	0.935893072400666	-0.165454175250426	1	0	0
instance_166	0.624633128202147	1	-1.27726732302221	-1.66021336852687	1	0	0
instance_167	1.67820574370471	1	-0.46873983893923	-0.878434380265504	1	0	0
instance_168	-0.0686936535649907	1	0.312516273339671	0.965815838602375	1	0	0
instance_169	-0.320839912658177	3	-0.108322301643512	-1.155821306734	1	0	0
instance_170	1.47100571704891	2	0.250790417333032	-0.751395711615601	1	0	0
instance_171	1.7043293978271	3	-1.31619339420622	-0.745084355854741	1	0	0
instance_172	0.0432440375575291	0	-0.430075449167385	1.22705248547405	1	0	0
instance_173	-0.332657319133519	2	-1.70410969758613	-0.190857993821416	1	0	0
instance_174	-1.8222354175631	0	-0.842137365214459	0.554310745974685	1	0	0
instance_175	1.41126239874678	3	1.14825059530873	0.771433127103725	1	0	0
instance_176	-0.837582434076861	0	0.252831535909216	-0.380066799790761	1	0	0
instance_177	-1.12376279439532	1	0.0852871861245182	-1.12855138835598	1	0	0
instance_178	3.04376588609529	2	-0.933626130521208	0.170101777039984	1	0	0
instance_179	0.235021308250671	3	-0.556819606159632	-0.358542332051066	1	0	0
instance_180	-0.0332586101133057	1	-1.01637031942077	1.4429384906866	1	0	0
instance_181	-2.7322195229558	1	0.0535252498211483	-0.519946863243269	1	0	0
instance_182	-0.0997905884418961	2	0.765133606147259	-0.310642094399316	1	0	0
instance_183	0.976031734922396	2	0.299194815381504	0.68273746460155	1	0	0
instance_184	0.413868915451097	0	-0.617615748213199	-0.663578420365435	1	0	0
instance_185	0.912322161610113	1	0.552787313574323	-0.0179505486369125	1	0	0
instance_186	1.98373220068438	0	0.38790849886898	0.496591016531611	1	0	0
instance_187	1.16910851401363	2	0.843210942250361	-0.404274700505695	1	0	0
instance_188	-0.50873701541522	3	-0.440627586336594	-1.21164881021411	1	0	0
instance_189	0.704180178465512	1	-1.17936537325272	0.312743716736159	1	0	0
instance_190	-0.198416273822079	0	-0.084569065358819	-0.279861864189669	1	0	0
instance_191	-0.538070788884863	1	0.302777695052609	-2.01985513454472	1	0	0
instance_192	-2.85575865501923	2	1.55909373112435	0.269578863177791	1	0	0
instance_193	-0.789646852263761	3	-0.0696625273052436	0.131799250869177	1	0	0
instance_194	0.487814635163685	3	0.427039414467802	-1.67877127038153	1	0	0
instance_195	2.16803253951933	3	-0.0832631982761803	-0.525879503304054	1	0	0
instance_196	0.500694614280786	1	2.15639774076182	-0.175124623445125	1	0	0
instance_197	0.62021020366732	3	1.33796805938236	-0.55663076339161	1	0	0
instance_198	-0.965903210133575	3	-0.232304447395243	0.551848409108525	1	0	0
instance_199	0.162654708118265	2	-0.127404089947392	-1.57605151328026	1	0	0
instance_200	-2.07823754188738	3	-0.0216854042717521	-0.954292772391135	1	0	0
instance_201	0.485226820569252	3	0.113254084384586	-0.44986342459853	0	1	1
instance_202	0.696768778564913	0	-0.565095410492474	1.44390639515157	0	1	1
instance_203	0.185513915583057	0	0.0807003872444948	-0.155254088813823	0	1	1
instance_204	0.700733515544461	3	-0.695771406588942	-1.0217189079899	0	1	1
instance_205	0.311681028661359	3	-1.09620213295198	1.53846974718311	0	1	1
instance_206	0.760462361967838	0	0.804440557754521	-0.231175974126462	0	1	1
instance_207	1.84246362620766	1	0.656644119934708	0.55192386215171	0	1	1
instance_208	1.1123628412626	0	-0.568030677344538	1.12179403686998	0	1	1
instance_209	0.0326639575014441	0	1.27278584148814	0.409545392352493	0	1	1
instance_210	-1.11444896479736	2	-0.192543915756971	1.30026152604088	0	1	1
instance_211	0.418057822385083	0	-0.283665218588817	-0.790921271535216	0	1	1
instance_212	-0.400235237343163	3	-0.953671712939253	1.59861945374855	0	1	1
instance_213	1.49349310261748	0	-0.0243506460341634	-1.82290027350444	0	1	1
instance_214	-1.60708093984972	2	-0.136985964857522	-0.975363113976848	0	1	1
instance_215	-0.415751788401515	2	0.0675183911210883	-0.586460658851776	0	1	1
instance_216	0.42200837321742	0	0.445168359831976	0.233109551802412	0	1	1
instance_217	-0.151736536534977	3	0.906600388246007	-0.473448624825338	0	1	1
instance_218	-0.60615111526422	0	0.327410566460573	0.583110980688571	0	1	1
instance_219	-0.304721068966714	2	0.992561626752092	0.420029447291878	0	1	1
instance_220	0.629536099884472	2	1.06540057402709	0.67886090857055	0	1	1
instance_221	0.895171980275539	1	-2.93048205538058	1.48246102516947	0	1	1
instance_222	0.660212631820405	3	-0.362773742987749	-1.42528403776185	0	1	1
instance_223	2.27348352044748	1	0.569932538092558	0.969974980650082	0	1	1
instance_224	1.17349757263239	0	-1.11963547230504	-0.265465767861875	0	1	1
instance_225	0.287709728313787	0	-0.960650358604092	-0.80310555068517	0	1	1
instance_226	-0.659770093821306	0	0.273736471912206	-1.77703410191596	0	1	1
instance_227	2.91914013071762	2	-0.441423288640161	-0.849036891625668	0	1	1
instance_228	0.677415500438328	0	-1.73148781767851	-0.299478219146019	0	1	1
instance_229	-0.684320344136007	1	0.905854843976373	-1.94024447918985	0	1	1
instance_230	0.186492083080971	3	-0.840839641506773	-0.360032787633846	0	1	1
instance_231	-0.324393300483657	3	0.386347854925968	0.510106187169821	0	1	1
instance_232	-0.274704218225806	0	0.412430114457017	-1.29797041852965	0	1	1
instance_233	-0.933503340589868	3	1.52126864304235	-0.00484740234794186	0	1	1
instance_234	0.116845344986082	3	0.196564235460822	-1.34485223488897	0	1	1
instance_235	0.319160238648117	3	0.665610352836782	-0.0516841852311564	0	1	1
instance_236	-1.07754212275943	3	1.14059109224811	0.894849793359077	0	1	1
instance_237	-3.23315213292314	1	-0.40638112804759	-2.17988227279419	0	1	1
instance_238	-0.254874652654534	0	-1.65556135368929	2.30641643226721	0	1	1
instance_239	0.0295178303214797	2	0.1429300364911	-1.16775035555093	0	1	1
instance_240	0.594273774110513	2	1.32591430830883	0.940429718673155	0	1	1
instance_241	0.0591351681787969	3	-1.40627766063955	2.07910159606188	0	1	1
instance_242	0.413398894737046	1	1.01213161499515	-0.943824023273343	0	1	1
instance_243	-1.09777217457042	1	-0.0601308429578255	-0.675454145126363	0	1	1
instance_244	0.711175257270441	3	0.0994814242802729	1.02165032799741	0	1	1
instance_245	0.718888729854143	2	-0.349221797505872	-0.817503430666976	0	1	1
instance_246	0.251651069028968	2	1.03685327959033	-0.957120734010987	0	1	1
instance_247	1.35727443615177	3	1.42415647914164	1.5811192798267	0	1	1
instance_248	0.404468471278607	0	1.57084879138618	1.76644280148737	0	1	1
instance_249	0.264364269837939	3	-0.967400733067285	-0.227035158885543	0	1	1
instance_250	0.268043904143697	1	0.759285844342793	2.28111019497527	0	1	1
instance_251	0.436930577039483	2	-0.376189654458143	1.90374721659382	0	1	1
instance_252	1.06012390548736	0	-0.983409413915195	-0.0686215365008071	0	1	1
instance_253	0.452190396528715	2	0.389895101103217	-0.813859139266671	0	1	1
instance_254	0.663198615687065	0	-0.0179507137482475	-0.673255314397327	0	1	1
instance_255	-1.13637355399084	0	0.791724605090037	1.402030463378	0	1	1
instance_256	-0.370497517092117	3	1.79239787563701	0.540016608296576	0	1	1
instance_257	1.47696958979247	1	1.03671688493632	0.642274168798481	0	1	1
instance_258	-1.22390375051376	0	-0.695685615560389	-0.0127197649869594	0	1	1
instance_259	0.258068387396106	2	0.139622664969318	0.182879553229633	0	1	1
instance_260	0.405002805433516	3	1.41324549389255	-0.488514580230726	0	1	1
instance_261	0.97580332180945	0	1.17443759629564	1.13523673607646	0	1	1
instance_262	-0.348876736539909	0	-1.58478158266429	-0.326051022249221	0	1	1
instance_263	0.158625439491262	0	0.946429920633797	1.99186253382779	0	1	1
instance_264	-1.76325506654115	2	-0.340514085118673	0.586772894352092	0	1	1
instance_265	0.338596047099905	3	-0.625362690703707	0.988333223717117	0	1	1
instance_266	-0.666565029559273	3	-1.10120222898271	1.47562393528371	0	1	1
instance_267	-0.238646624327644	3	-0.31179546007352	-0.0469533798561104	0	1	1
instance_268	-1.18776528245719	1	0.688656505383638	-1.76753109920023	0	1	1
instance_269	0.384935321768578	0	1.43527187786736	-0.609633971769902	0	1	1
instance_270	0.66657951565448	3	0.138907098200222	0.593256912250552	0	1	1
instance_271	-0.304613889457735	1	-0.0730523864217389	1.20338721999315	0	1	1
instance_272	1.8250110640863	2	-0.202335938111801	0.208256826939065	0	1	1
instance_273	0.670559370567588	1	0.95379933574217	0.839139358531807	0	1	1
instance_274	0.948632573255153	2	-1.08119344744204	0.94304143399232	0	1	1
instance_275	2.04940300167091	3	0.250018704551322	1.0280931190928	0	1	1
instance_276	-0.651113609237535	3	1.02162198057182	0.747563844215257	0	1	1
instance_277	0.808619272846293	0	1.06185151113365	-0.191427065286232	0	1	1
instance_278	0.986580613954563	1	0.417070210072757	1.02469016466156	0	1	1
instance_279	-0.00617079609070003	2	-1.16236615136998	-0.50422197476045	0	1	1
instance_280	0.319052357931912	1	-0.821084729814662	0.348548859453759	0	1	1
instance_281	-1.01182190274184	1	-0.720488257715399	-0.509373875189936	0	1	1
instance_282	0.470167547726389	2	-1.44327196869698	0.477824457308946	0	1	1
instance_283	-0.700970331629097	0	0.0400203344434218	0.50098539560201	0	1	1
instance_284	0.813682862526491	0	1.22294668396681	-0.105580517277398	0	1	1
instance_285	-0.811430783992772	2	-2.44669391662971	0.0273087389010609	0	1	1
instance_286	0.31939748709946	2	0.758387891981524	0.433715804571129	0	1	1
instance_287	-0.846522653163624	1	-0.202661654123509	-1.13106448444332	0	1	1
instance_288	-0.245763179128733	2	-0.76913384719501	1.02068690052451	0	1	1
instance_289	-1.55285901110546	0	0.770008811410607	0.269274289996768	0	1	1
instance_290	0.128434032925753	3	0.64838515883954	0.548548641391203	0	1	1
instance_291	0.985443389404868	1	0.0962173786188587	-0.169421162358676	0	1	1
instance_292	0.183247523067191	0	-0.919643353169371	-1.87844024995049	0	1	1
instance_293	-1.76622921343046	3	-0.704861777237915	0.748307195127445	0	1	1
instance_294	-0.620533696615944	0	-1.61723406227759	-0.260100140007809	0	1	1
instance_295	1.65604303699874	2	1.88089390836698	0.618260659063715	0	1	1
instance_296	1.80980538558388	2	-0.155594360847613	2.04793696163662	0	1	1
instance_297	-1.17503676801214	3	-0.754513748781243	-1.15562483797786	0	1	1
instance_298	-0.366703258827641	1	-2.16095244416957	1.35294140674424	0	1	1
instance_299	0.353625448927287	1	-0.429461680300403	-0.36752198160992	0	1	1
instance_300	0.319156220867898	0	-0.549127904639596	-0.0583104632806768	0	1	1
instance_301	-0.579956989019402	0	-1.40231588288433	-0.532218092437793	0	1	1
instance_302	-0.953278701946907	1	2.38397182312468	-0.498500477357612	0	1	1
instance_303	-0.179428586945621	2	0.872944350978479	-1.15013957757586	0	1	1
instance_304	1.0098082149443	1	-1.53566588717424	0.12624092272811	0	1	1
instance_305	0.0236266149214088	2	1.1339752513847	0.472863899171132	0	1	1
instance_306	-0.649028219583901	2	1.04484016061832	-0.186525215206436	0	1	1
instance_307	-0.504374222048191	3	0.589830688745609	-1.61928644995828	0	1	1
instance_308	1.61439149545836	1	0.399103734894867	-0.402759046219411	0	1	1
instance_309	-0.446959811255663	0	0.14494918465514	0.412812241805165	0	1	1
instance_310	0.763176761113315	0	0.619161217607744	-0.720719404060524	0	1	1
instance_311	1.4717186861858	3	-1.03261910609812	-0.590065230419111	0	1	1
instance_312	0.443664903687416	2	-0.649356138275683	-1.16962661786167	0	1	1
instance_313	-0.421721870070189	0	-1.00200725819239	0.591456646071839	0	1	1
instance_314	-0.0400016262060736	3	-0.165880959988503	-0.66863894900174	0	1	1
instance_315	-0.492279968227887	3	0.14665629511642	3.16793764721646	0	1	1
instance_316	1.22771711731275	2	0.602056524142745	1.01303941735815	0	1	1
instance_317	-0.149553565244392	3	0.529055525492821	-0.165987319651378	0	1	1
instance_318	1.54998338398246	3	1.44569584076136	0.00241647226761014	0	1	1
instance_319	-0.561612535381314	1	0.59730928742892	-0.717301983174412	0	1	1
instance_320	-0.647117250632361	3	1.25631692128956	0.281338028308025	0	1	1
instance_321	0.143132159050427	3	1.09744204280521	0.00728189711361119	0	1	1
instance_322	0.0241886479910512	2	-0.58846041309898	-1.72970022640833	0	1	1
instance_323	-0.504451524580869	3	0.751301281506808	-1.8434736164092	0	1	1
instance_324	-1.58139680993034	1	0.453514341017587	0.601203031410255	0	1	1
instance_325	0.030066421255418	3	0.119178234168883	-2.31793757081662	0	1	1
instance_326	-0.716576699070701	1	-0.903387708305217	-0.380312073719575	0	1	1
instance_327	1.08261095547612	0	0.587982456694302	1.65516490019156	0	1	1
instance_328	-0.952685454939293	2	0.0637287482312545	-1.66285504901553	0	1	1
instance_329	1.12648272900916	3	-0.354835854936779	0.294729665781588	0	1	1
instance_330	-0.649043017379116	2	0.922495744418793	1.56990143919341	0	1	1
instance_331	0.292470078406726	1	0.992325368595558	0.511946896762047	0	1	1
instance_332	0.898702724402737	2	0.873563901793506	1.28590240106394	0	1	1
instance_333	-0.518742356791874	0	-2.61104346110731	-0.967514753559713	0	1	1
instance_334	0.554438552345125	1	-0.897316832710047	0.632389354506734	0	1	1
instance_335	-0.0879736711840128	3	0.937235318604616	0.18307866764632	0	1	1
instance_336	-1.13521292940752	2	-0.745336334800986	1.35011611692373	0	1	1
instance_337	-0.270079610999902	1	0.408539629742539	2.48732767144425	0	1	1
instance_338	1.61978987753494	0	0.182912672642759	0.114661697081465	0	1	1
instance_339	-0.21413117369664	1	1.10740229118283	1.09574036400398	0	1	1
instance_340	-0.817782462924957	3	-0.710371670379638	-0.402709871192964	0	1	1
instance_341	-0.0540229240816071	0	-0.0578023693607272	-0.359069714354474	0	1	1
instance_342	0.330141609857869	0	0.344923416712653	-0.552788229916454	0	1	1
instance_343	0.955324614657399	1	1.272654447469	-1.35467498027566	0	1	1
instance_344	1.14395987779244	3	-0.177380835242047	0.0733388620622629	0	1	1
instance_345	0.100522398375063	2	0.290405996978282	-0.038988529992132	0	1	1
instance_346	1.16457524565738	0	-1.34284820600392	0.721869883981367	0	1	1
instance_347	-0.764259947799148	3	0.633050029938162	-0.214918957806181	0	1	1
instance_348	-2.3445134046903	0	0.20681970608308	-0.915584933773484	0	1	1
instance_349	-0.471683425529536	0	0.63930734251053	-0.128438540802172	0	1	1
instance_350	-0.51585548950739	1	-0.410670564967914	1.84021048782139	0	1	1
instance_351	-2.31603615150256	2	1.68535662126586	0.45053125599064	0	1	1
instance_352	0.562471756969533	0	-0.139826104242308	0.274793677660706	0	1	1
instance_353	-0.783775139422381	3	0.121138748850069	1.05637641799707	0	1	1
instance_354	-0.226053986228165	3	-0.105679176299447	1.79205427905425	0	1	1
instance_355	-1.58710298765404	3	0.84630489128897	1.71081921609865	0	1	1
instance_356	0.547524201868316	2	-0.768449023923077	-0.431428933937455	0	1	1
instance_357	1.89122701735548	0	0.201462405268902	-0.0792768643851139	0	1	1
instance_358	-0.878077110224044	2	0.574569598467987	-0.363225044500591	0	1	1
instance_359	-0.112558911044787	0	-1.24523988798299	-0.200990473036902	0	1	1
instance_360	1.94871306497599	2	0.227718808143363	0.451281929836337	0	1	1
