instance_name	label
instance_102	-1.64806251822372
instance_103	-3.32216449466957
instance_104	-1.34603395449004
instance_105	-2.2066005797625
instance_106	-3.75360781258992
instance_107	-2.16390115256832
instance_108	-2.23207723666553
instance_109	-1.15717438708217
instance_110	-0.611899537490455
instance_111	-1.80505387613241
instance_112	1.37902060941176
instance_113	-3.81803150011139
instance_114	-1.76563693002539
instance_115	-1.08293533226814
instance_116	0.625523183321572
instance_117	-2.7194126349596
instance_118	-6.00333555253517
instance_119	-2.37760221268247
instance_120	-4.69202711135543
instance_121	-2.05555251136663
instance_122	-3.75482153843228
instance_123	-0.886575904633541
instance_124	-0.491480034231315
instance_125	1.35348567848185
instance_126	-3.51306762713145
instance_127	-1.45776107266167
instance_128	2.18038991432248
instance_129	-1.16539262672902
instance_130	-3.96058338420112
instance_131	1.65943178807628
instance_132	-3.15322666963556
instance_133	-3.58723639765397
instance_134	-3.83486655931541
instance_135	-2.91647540401084
instance_136	-2.3688211154119
instance_137	-0.834982309208414
instance_138	-0.936306447742875
instance_139	-3.56506398974928
instance_140	0.32333768376171
instance_141	-1.50350367240065
instance_142	-1.28260417900575
instance_143	-4.17302093288475
instance_144	-0.879745638472282
instance_145	1.31775012517374
instance_146	-0.863399654734296
instance_147	1.52040324983283
instance_148	-2.26721280181246
instance_149	-1.87393046351375
instance_150	-1.67347848127285
instance_151	-0.128053417111307
instance_152	-2.33461292085948
instance_153	0.52699120708236
instance_154	-2.40887355151129
instance_155	1.92669029548144
instance_156	-1.0829427162429
instance_157	-3.51443859580471
instance_158	0.133980372606466
instance_159	-1.56015874876868
instance_160	-3.96503692446801
instance_161	1.94046484886093
instance_162	-1.70959130092127
instance_163	-2.78706816052009
instance_164	-3.5892049017083
instance_165	-0.330266534063243
instance_166	-2.43327719392731
instance_167	0.213825113059955
instance_168	-0.669684075245402
instance_169	-3.93782181890553
instance_170	-0.799719522695659
instance_171	-2.81405374946728
instance_172	-1.04668855798192
instance_173	-4.37493611044436
instance_174	1.18357116287136
instance_175	-0.53601184631298
instance_176	0.299127756738227
instance_177	-0.386383750479692
instance_178	3.4977313824522
instance_179	-3.52918252125953
instance_180	-2.6314551793112
instance_181	4.37631944822203
instance_182	-1.22220329898949
instance_183	-1.05087608538241
instance_184	-1.16229657809312
instance_185	-0.438406546534908
instance_186	3.25238053041915
instance_187	-0.514715434427805
instance_188	-3.80530990862795
instance_189	-2.31315753522337
instance_190	-0.786034425051392
instance_191	-0.585925165708782
instance_192	5.61113570537805
instance_193	-2.97575530560256
instance_194	-3.05300838764231
instance_195	-0.256881409140574
instance_196	1.32388256217768
instance_197	-1.16324072297437
instance_198	-2.66167988141032
instance_199	-2.35946202421607
instance_200	-0.398959456213038
instance_201	-0.635986365774201
instance_202	1.93020210801152
instance_203	2.42382848348972
instance_204	-0.952185652078325
instance_205	-2.45179100560599
instance_206	3.56445898762839
instance_207	4.32892040189355
instance_208	1.85369661651854
instance_209	3.57515045526554
instance_210	0.600283230881167
instance_211	1.589969711078
instance_212	-1.86984492964656
instance_213	3.03403457184008
instance_214	2.01164854498375
instance_215	0.675682666365882
instance_216	3.07170894921053
instance_217	0.432394624034184
instance_218	2.81201089545455
instance_219	1.39623960047915
instance_220	1.62750246947324
instance_221	-2.04579088305913
instance_222	-0.978175189645045
instance_223	5.58986577771454
instance_224	1.39327825945516
instance_225	0.942623090887433
instance_226	2.6484509303729
instance_227	5.61110680105342
instance_228	0.127823566447531
instance_229	2.75486194160402
instance_230	-2.01007716431961
instance_231	-0.0451839403186146
instance_232	2.51985702420662
instance_233	1.83780579401055
instance_234	-0.738628559712024
instance_235	0.131814809739097
instance_236	1.35081005096289
instance_237	7.90682063299006
instance_238	0.532508107069908
instance_239	0.318156423812043
instance_240	2.04469805719214
instance_241	-2.62064010642076
instance_242	2.33265598160471
instance_243	2.42352744155981
instance_244	-0.479412567890763
instance_245	0.0786456427029714
instance_246	1.47138759304806
instance_247	2.14196700833103
instance_248	4.45676987701568
instance_249	-2.30420798711134
instance_250	1.97453687075143
instance_251	-0.502105292696194
instance_252	1.53351488351592
instance_253	0.834371777158588
instance_254	2.59759221727934
instance_255	4.66596718741868
instance_256	1.47256434806897
instance_257	3.79741519660828
instance_258	2.06257086984415
instance_259	0.415456181104508
instance_260	1.14264260612964
instance_261	4.06885521809517
instance_262	0.350291157304735
instance_263	3.31446019490622
instance_264	1.7676112123499
instance_265	-1.37515540476769
instance_266	-2.26788375558315
instance_267	-0.728337154791616
instance_268	2.92745941778703
instance_269	4.03270330460178
instance_270	-0.395418547068147
instance_271	0.745897641065415
instance_272	2.33631022329029
instance_273	2.53063196720414
instance_274	-0.823032873093879
instance_275	2.43578521537167
instance_276	0.135376034271209
instance_277	4.21586246051895
instance_278	2.05669289473439
instance_279	-1.3256745204442
instance_280	0.648994799023004
instance_281	0.59001027119445
instance_282	-1.05770015273574
instance_283	2.69375755437268
instance_284	4.21009606024309
instance_285	-2.92245207737796
instance_286	1.02089373324552
instance_287	1.00985444134285
instance_288	-0.957817417335968
instance_289	4.82162377627222
instance_290	-0.331233328751405
instance_291	2.16717220183513
instance_292	1.03216493327894
instance_293	0.0412107931601245
instance_294	0.642803201897961
instance_295	4.12605925043722
instance_296	1.9468246849716
instance_297	-0.543077315933994
instance_298	-1.31955752419633
instance_299	0.795653519039598
instance_300	1.59141954271604
instance_301	0.478249109046472
instance_302	4.60138836398841
instance_303	1.12524301061714
instance_304	-0.191522144764399
instance_305	1.03822703567365
instance_306	1.76828188823726
instance_307	-0.180912252014137
instance_308	3.73282666994789
instance_309	2.65989600511143
instance_310	3.17606684248577
instance_311	-0.541736964525174
instance_312	-0.309183182229057
instance_313	0.950950271666726
instance_314	-0.342318159083407
instance_315	-0.413211038043423
instance_316	1.8542288792028
instance_317	-0.235683202803421
instance_318	2.50688561850222
instance_319	2.36480962873052
instance_320	1.21154442566129
instance_321	0.465207727503953
instance_322	-0.645456368228054
instance_323	0.327036409557976
instance_324	3.24575896155166
instance_325	-0.742190658883436
instance_326	0.328823035095664
instance_327	3.27182540321916
instance_328	0.670973363938149
instance_329	-0.714731361002699
instance_330	1.73696653603982
instance_331	2.05753954665441
instance_332	1.68362122948411
instance_333	-1.0876958615383
instance_334	0.262101526457174
instance_335	0.111772993987243
instance_336	0.695665133466232
instance_337	1.55829979522939
instance_338	4.34364901284527
instance_339	2.5573213208465
instance_340	-1.11455323811114
instance_341	2.28857113283592
instance_342	2.46877566763937
instance_343	2.9826672013892
instance_344	-0.030901199446963
instance_345	0.224029933147585
instance_346	1.77926360281642
instance_347	-0.00485763865564581
instance_348	5.5548240887986
instance_349	2.7583925932261
instance_350	0.664109994130595
instance_351	6.35205749850023
instance_352	2.35966728758235
instance_353	0.0686619736720325
instance_354	-1.31952773866311
instance_355	2.15746227893972
instance_356	-0.764288014863179
instance_357	5.06220039012266
instance_358	0.843334521392471
instance_359	0.860622265276305
instance_360	2.95595390796441
instance_361	1.95126363983908
instance_362	5.70755868643808
instance_363	1.03680891576013
instance_364	0.0712517369131254
instance_365	3.59080522362322
instance_366	3.57966087813006
instance_367	1.25090136459898
instance_368	1.0103085638798
instance_369	-2.06921436102813
instance_370	3.23790053232942
instance_371	-1.60939289079307
instance_372	1.88120097740501
instance_373	0.721318840334597
instance_374	2.29852199878112
instance_375	0.653437190383824
instance_376	1.36102090598767
instance_377	1.63088885971208
instance_378	0.275364894033323
instance_379	1.07243685476582
instance_380	-2.16533300452746
instance_381	2.35725829477908
instance_382	5.99460295364316
instance_383	0.333212800283288
instance_384	4.44964543708581
instance_385	3.87532371946505
instance_386	1.6028257343421
instance_387	2.06087827006693
instance_388	-0.917047757552144
instance_389	5.16604316841513
instance_390	2.05462025375777
instance_391	1.59840072610294
instance_392	10.5743365803187
instance_393	-1.81858659773504
instance_394	2.12768037028533
instance_395	1.81034604624435
instance_396	0.345106680764726
instance_397	3.25171112922219
instance_398	-0.492427374427613
instance_399	-0.593904148748955
instance_400	0.480238471510359
instance_401	0.0733790079892419
instance_402	-0.323517483363866
instance_403	0.261675875495067
instance_404	0.130041367484179
instance_405	-1.89043284489957
instance_406	-2.16490563962018
instance_407	1.22086021379143
instance_408	-4.57148781472102
instance_409	-1.77060466261287
instance_410	-1.61230819329091
instance_411	-1.68840879600651
instance_412	-0.667987796053109
instance_413	-3.17963162937861
instance_414	2.46101453158122
instance_415	0.00994793946244815
instance_416	-1.73501630998347
instance_417	-4.46163254413918
instance_418	-3.19618223326376
instance_419	-1.66885364648542
instance_420	-1.92475559405714
instance_421	-1.91746645862728
instance_422	0.109301747275244
instance_423	-0.841900145445759
instance_424	-1.28546564730296
instance_425	0.174866703717162
instance_426	1.14683183180015
instance_427	0.623943777355578
instance_428	-2.00537845960248
instance_429	0.427843043420362
instance_430	-1.00813175780403
instance_431	1.82737666704571
instance_432	-0.0594992874046006
instance_433	1.34307583539705
instance_434	-3.20421554787581
instance_435	-1.5581343643844
instance_436	0.0949084262149681
instance_437	-0.107694412136722
instance_438	0.480184185405305
instance_439	0.145223965026127
instance_440	-0.406480909319663
instance_441	-1.24198106715729
instance_442	-0.468803838339579
instance_443	-3.37117525495993
instance_444	-0.799095595876913
instance_445	-0.650868056318151
instance_446	1.00285092453462
instance_447	0.289594942965474
instance_448	-4.39551381929513
instance_449	-2.67601714706635
instance_450	0.249905531768979
instance_451	-2.84612934859964
instance_452	-1.58669805239654
instance_453	0.69471995134669
instance_454	-1.40717167846778
instance_455	0.356689872804881
instance_456	-2.08414383416701
instance_457	-0.557241743779963
instance_458	-0.990924374968856
instance_459	1.22756756149425
instance_460	0.267477925831259
instance_461	-0.395051759684223
instance_462	-1.04754200983828
instance_463	-0.423745718343808
instance_464	1.59205216528699
instance_465	-0.667519602421028
instance_466	-2.36772718284352
instance_467	1.61193335715718
instance_468	0.821468449242293
instance_469	-3.18113459950592
instance_470	1.10384010444833
instance_471	1.10698122184776
instance_472	-1.13420653951701
instance_473	-1.32733123401999
instance_474	-2.95245435567727
instance_475	-1.83889843264814
instance_476	-2.04077741152035
instance_477	-0.470541309890757
instance_478	-1.48314122880462
instance_479	1.49537821139672
instance_480	-3.08026301983158
instance_481	-1.47817647392565
instance_482	2.09493806718641
instance_483	1.01925165758449
instance_484	-2.21633521903434
instance_485	0.365217077428813
instance_486	7.54455248766027
instance_487	2.82979916417043
instance_488	3.12781969104282
instance_489	-4.08513202662843
instance_490	1.89183925569476
instance_491	0.994003385004603
instance_492	0.134924211103903
instance_493	4.63987212798609
instance_494	-0.804832313131335
instance_495	0.125689357456147
instance_496	-0.282755379289964
instance_497	1.63127167390451
instance_498	-3.6255651004377
instance_499	-3.2898341511423
instance_500	-0.673951289264619
instance_501	-4.13691616566758
instance_502	-1.89838958192261
instance_503	2.69935316495063
instance_504	-0.0414148601769333
instance_505	1.69223212078055
instance_506	0.115440855781412
instance_507	-0.386287042949338
instance_508	-0.930726915444822
instance_509	-2.60635829425299
instance_510	0.893792042302281
instance_511	0.0468542685176675
instance_512	-2.92681589981969
instance_513	-2.70140878161606
instance_514	-0.837070783097753
instance_515	-0.944239334622789
instance_516	0.113923666221686
instance_517	5.27530518820462
instance_518	-2.9418795320247
instance_519	-0.0279770288558035
instance_520	1.8793898316525
instance_521	-0.102460748657571
instance_522	0.124436603306183
instance_523	1.02033812599425
instance_524	0.169125525062169
instance_525	-3.79344379251908
instance_526	-1.41159560965332
instance_527	-2.12859824833919
instance_528	-0.987621147517186
instance_529	-2.1589877009926
instance_530	-1.82510404198921
instance_531	-0.380050470188975
instance_532	-1.36471106430543
instance_533	-1.28395411496454
instance_534	0.573391126617749
instance_535	-1.12398738100951
instance_536	-2.2852831236666
instance_537	0.498606099955604
instance_538	-0.956208669127508
instance_539	-2.58582803697884
instance_540	0.181571120326286
instance_541	-0.0541751813734458
instance_542	0.507002053574101
instance_543	1.01046888530985
instance_544	-1.5093204473515
instance_545	-2.31183459017874
instance_546	-0.326648862270688
instance_547	3.23139331261614
instance_548	-2.81013085012683
instance_549	-0.470504421429472
instance_550	-1.21254057434184
instance_551	0.71157021223488
instance_552	-2.52748353049667
instance_553	0.864850885779288
instance_554	-2.61772731325239
instance_555	-2.99342864879778
instance_556	-2.26192761889525
instance_557	-2.2548383772977
instance_558	3.70851698655612
instance_559	-1.94701428565525
instance_560	-0.383480299110471
instance_561	-1.20136351486336
instance_562	-2.31949045127404
instance_563	2.7433909104728
instance_564	-1.44796404677766
instance_565	-1.19360759736671
instance_566	-1.53612220749012
instance_567	-2.64893591912419
instance_568	-1.33307973504554
instance_569	2.29500857489119
instance_570	-1.33565514865353
instance_571	-2.98251308358321
instance_572	-0.445541244220982
instance_573	-2.06248965860686
instance_574	-3.90270948279214
instance_575	-3.66744991355914
instance_576	-1.37699421049153
instance_577	-2.69320015403321
instance_578	-0.221904891489382
instance_579	1.0909225519783
instance_580	0.171694870151749
instance_581	2.08259138073856
instance_582	-0.725954782860572
instance_583	-0.609729334781008
instance_584	-1.15880902390149
instance_585	-4.66032114658914
instance_586	-1.92651404170173
instance_587	3.14744539451925
instance_588	-2.25558888386722
instance_589	0.5499239171325
instance_590	0.584756706661634
instance_591	-1.52019783337481
instance_592	-1.4586379660397
instance_593	-3.98932168822723
instance_594	-0.578404638227996
instance_595	-1.27350542673342
instance_596	0.577525150006994
instance_597	-1.20879519329704
instance_598	-2.03639443302745
instance_599	1.87854863055603
instance_600	0.288963110389685
